Date,CategoricalFeature1,CategoricalFeature2,Activity1,Activity2,Target,Activity3,Activity4,Activity5,Activity6,Activity7,Activity8,Activity9,Activity10,Activity11,Activity12,Activity13,Activity14,Activity15,Activity16
4/6/2015,Cat_1,Cat_5,NA,47863,high,28332,39086,NA,NA,5892,NA,12106,25365,83026,100059,54526,NA,28105,NA
4/6/2015,Cat_3,Cat_5,NA,7852,low,5070,8847,NA,NA,1383,NA,1494,5538,17467,22135,10163,NA,4624,NA
4/6/2015,Cat_4,Cat_5,NA,1874,low,10459,7663,NA,NA,1423,NA,4211,26291,12108,15806,7672,NA,6056,NA
4/6/2015,Cat_1,Cat_6,NA,30,low,31,28,NA,NA,27,NA,NA,NA,30,28,NA,NA,NA,NA
4/6/2015,Cat_4,Cat_6,NA,NA,low,NA,NA,NA,NA,NA,NA,NA,32,31,30,NA,NA,NA,NA
4/6/2015,Cat_1,Cat_7,NA,25992,low,38967,24803,NA,NA,17365,NA,5041,12170,26233,38314,16872,NA,7962,NA
4/6/2015,Cat_3,Cat_7,NA,1576,low,2755,2212,NA,NA,16529,NA,192,898,1314,2334,982,NA,831,NA
4/6/2015,Cat_4,Cat_7,NA,442,low,9612,1079,NA,NA,14088,NA,1520,5475,1014,1499,610,NA,666,NA
4/6/2015,Cat_1,Cat_8,NA,100903,high,53781,74277,NA,NA,14370,NA,27783,77230,185229,260948,117359,NA,84569,NA
4/6/2015,Cat_3,Cat_8,NA,15752,low,9747,14737,NA,NA,2528,NA,3511,13440,35642,41705,23952,NA,15820,NA
4/6/2015,Cat_4,Cat_8,NA,7528,high,56126,39233,NA,NA,4769,NA,22097,107728,77828,109127,42256,NA,56361,NA
4/6/2015,Cat_1,Cat_9,NA,2348,low,3415,4185,NA,NA,778,NA,1058,2453,6626,9166,3703,NA,2276,NA
4/6/2015,Cat_3,Cat_9,NA,2224,low,1158,4491,NA,NA,250,NA,1448,2081,3827,6560,3133,NA,1126,NA
4/6/2015,Cat_4,Cat_9,NA,2350,low,14670,11259,NA,NA,594,NA,5998,19641,12230,24329,6199,NA,3375,NA
4/7/2015,Cat_1,Cat_1,NA,3490,low,3096,3116,NA,NA,1626,NA,1103,2186,5477,6147,3223,NA,1569,NA
4/7/2015,Cat_3,Cat_1,NA,635,low,313,494,NA,NA,164,NA,115,319,741,861,494,NA,188,NA
4/7/2015,Cat_4,Cat_1,NA,33,low,314,80,NA,NA,80,NA,60,66,64,79,40,NA,40,NA
4/7/2015,Cat_1,Cat_10,NA,809,low,428,646,NA,NA,210,NA,130,1193,1056,1512,725,NA,476,NA
4/7/2015,Cat_3,Cat_10,NA,416,low,293,459,NA,NA,79,NA,67,865,591,867,420,NA,404,NA
4/7/2015,Cat_4,Cat_10,NA,290,low,2318,1094,NA,NA,188,NA,930,15536,598,1004,372,NA,636,NA
4/7/2015,Cat_1,Cat_11,NA,31,low,NA,NA,NA,NA,33,NA,NA,NA,31,28,NA,NA,NA,NA
4/7/2015,Cat_1,Cat_2,NA,42643,high,28147,37952,NA,NA,10010,NA,11748,24827,108026,118327,60253,NA,20700,NA
4/7/2015,Cat_3,Cat_2,NA,6923,low,4907,7615,NA,NA,2282,NA,1995,4524,20107,24841,12852,NA,3602,NA
4/7/2015,Cat_4,Cat_2,NA,2979,low,22508,18122,NA,NA,9587,NA,10000,40010,33000,47037,17116,NA,18613,NA
4/7/2015,Cat_1,Cat_3,NA,1808,low,2446,1750,NA,NA,609,NA,872,732,2458,2969,1610,NA,631,NA
4/7/2015,Cat_3,Cat_3,NA,286,low,343,337,NA,NA,100,NA,170,120,576,789,420,NA,129,NA
4/7/2015,Cat_4,Cat_3,NA,237,low,1593,721,NA,NA,120,NA,915,2038,632,818,346,NA,365,NA
4/7/2015,Cat_1,Cat_4,NA,6997,low,7827,6106,NA,NA,1737,NA,2100,4730,9361,12318,6118,NA,5117,NA
4/7/2015,Cat_3,Cat_4,NA,588,low,845,655,NA,NA,245,NA,130,249,946,1351,682,NA,340,NA
4/7/2015,Cat_4,Cat_4,NA,921,low,4302,1970,NA,NA,715,NA,2836,10275,2443,4405,1185,NA,1975,NA
4/7/2015,Cat_1,Cat_5,NA,52691,high,30399,40081,NA,NA,7958,NA,10954,31228,92751,123697,64673,NA,29950,NA
4/7/2015,Cat_3,Cat_5,NA,11094,low,6053,8649,NA,NA,1559,NA,1676,7881,19743,25339,13501,NA,6446,NA
4/7/2015,Cat_4,Cat_5,NA,1528,low,11318,7907,NA,NA,1570,NA,4792,25869,12879,17026,7243,NA,7053,NA
4/7/2015,Cat_1,Cat_6,NA,29,low,30,32,NA,NA,30,NA,NA,NA,28,27,NA,NA,NA,NA
4/7/2015,Cat_4,Cat_6,NA,NA,low,NA,NA,NA,NA,NA,NA,NA,28,28,28,NA,NA,NA,NA
4/7/2015,Cat_1,Cat_7,NA,23379,low,35119,26185,NA,NA,16232,NA,5109,11867,25692,36538,15126,NA,8823,NA
4/7/2015,Cat_3,Cat_7,NA,1263,low,3562,1517,NA,NA,10739,NA,275,780,1668,2074,961,NA,562,NA
4/7/2015,Cat_4,Cat_7,NA,394,low,10785,1011,NA,NA,15287,NA,1026,4289,744,1541,529,NA,703,NA
4/7/2015,Cat_1,Cat_8,NA,95603,high,49047,68068,NA,NA,12482,NA,22460,76060,201104,223350,106890,NA,87625,NA
4/7/2015,Cat_3,Cat_8,NA,16470,low,8474,13457,NA,NA,2104,NA,3331,18128,33616,43030,23389,NA,18264,NA
4/7/2015,Cat_4,Cat_8,NA,6931,high,54490,36129,NA,NA,3867,NA,18850,115797,84035,104920,37138,NA,52577,NA
4/7/2015,Cat_1,Cat_9,NA,2577,low,3182,4794,NA,NA,906,NA,1107,2010,6767,7860,3678,NA,2439,NA
4/7/2015,Cat_3,Cat_9,NA,2527,low,1129,4642,NA,NA,283,NA,1166,2351,3993,6414,2957,NA,1238,NA
4/7/2015,Cat_4,Cat_9,NA,2522,low,12782,11229,NA,NA,434,NA,6672,20177,9829,22998,5058,NA,2805,NA
4/8/2015,Cat_1,Cat_1,NA,3164,low,2893,2988,NA,NA,1402,NA,867,1771,4696,5263,2902,NA,1500,NA
4/8/2015,Cat_3,Cat_1,NA,587,low,486,471,NA,NA,208,NA,120,208,661,746,371,NA,169,NA
4/8/2015,Cat_4,Cat_1,NA,33,low,194,113,NA,NA,46,NA,61,108,42,48,47,NA,27,NA
4/8/2015,Cat_1,Cat_10,NA,627,low,354,593,NA,NA,197,NA,98,742,1081,1413,688,NA,422,NA
4/8/2015,Cat_3,Cat_10,NA,231,low,247,267,NA,NA,68,NA,58,557,546,801,406,NA,288,NA
4/8/2015,Cat_4,Cat_10,NA,179,low,2429,1024,NA,NA,265,NA,791,13693,469,882,210,NA,723,NA
4/8/2015,Cat_1,Cat_11,NA,31,low,NA,NA,NA,NA,27,NA,NA,NA,31,32,NA,NA,NA,NA
4/8/2015,Cat_1,Cat_2,NA,38798,high,25873,31321,NA,NA,8938,NA,12337,22771,90359,119697,60209,NA,20801,NA
4/8/2015,Cat_3,Cat_2,NA,7117,low,4148,6612,NA,NA,1988,NA,1828,3885,17567,19791,11392,NA,3677,NA
4/8/2015,Cat_4,Cat_2,NA,2948,low,19952,16434,NA,NA,7710,NA,9038,35364,27349,41410,14168,NA,20274,NA
4/8/2015,Cat_1,Cat_3,NA,2072,low,1451,1403,NA,NA,247,NA,985,811,1929,2061,1008,NA,806,NA
4/8/2015,Cat_3,Cat_3,NA,429,low,309,456,NA,NA,163,NA,134,98,433,446,290,NA,129,NA
4/8/2015,Cat_4,Cat_3,NA,171,low,1778,1100,NA,NA,148,NA,509,2996,489,658,285,NA,359,NA
4/8/2015,Cat_1,Cat_4,NA,7805,low,7101,5827,NA,NA,1676,NA,2708,5429,10169,11912,6114,NA,4705,NA
4/8/2015,Cat_3,Cat_4,NA,700,low,667,662,NA,NA,191,NA,150,371,879,1023,575,NA,427,NA
4/8/2015,Cat_4,Cat_4,NA,1067,low,4720,2458,NA,NA,866,NA,3313,10967,2283,4059,1186,NA,1967,NA
4/8/2015,Cat_1,Cat_5,NA,49950,high,30176,45180,NA,NA,6855,NA,11521,29064,92976,111486,62105,NA,29779,NA
4/8/2015,Cat_3,Cat_5,NA,8489,low,5682,8914,NA,NA,1480,NA,1587,6440,17356,20480,11820,NA,5187,NA
4/8/2015,Cat_4,Cat_5,NA,1414,low,11497,7940,NA,NA,1353,NA,4992,26785,13453,17757,7752,NA,7727,NA
4/8/2015,Cat_1,Cat_6,NA,32,low,45,31,NA,NA,29,NA,NA,NA,30,27,NA,NA,NA,NA
4/8/2015,Cat_4,Cat_6,NA,NA,low,NA,NA,NA,NA,NA,NA,NA,32,31,28,NA,NA,NA,NA
4/8/2015,Cat_1,Cat_7,NA,22303,low,33353,22612,NA,NA,16742,NA,3848,11362,22358,31859,14365,NA,8625,NA
4/8/2015,Cat_3,Cat_7,NA,1545,low,4242,2003,NA,NA,7937,NA,274,756,1605,2038,1132,NA,450,NA
4/8/2015,Cat_4,Cat_7,NA,391,low,13211,1171,NA,NA,12821,NA,1088,3369,854,1717,487,NA,634,NA
4/8/2015,Cat_1,Cat_8,NA,93742,high,51203,67690,NA,NA,10506,NA,23020,68538,191642,217183,99696,NA,90674,NA
4/8/2015,Cat_3,Cat_8,NA,13887,low,8318,12597,NA,NA,2003,NA,2980,13255,28040,42619,19644,NA,14596,NA
4/8/2015,Cat_4,Cat_8,NA,7840,low,49542,40669,NA,NA,3484,NA,22737,93046,86398,116398,44310,NA,47470,NA
4/8/2015,Cat_1,Cat_9,NA,2171,low,3320,3595,NA,NA,863,NA,1169,1924,6118,8316,3098,NA,2167,NA
4/8/2015,Cat_3,Cat_9,NA,2454,low,1191,3874,NA,NA,332,NA,1079,1470,3982,6179,3473,NA,1058,NA
4/8/2015,Cat_4,Cat_9,NA,2621,low,13671,11776,NA,NA,600,NA,6534,17289,10805,23082,5150,NA,3068,NA
4/9/2015,Cat_1,Cat_1,NA,2765,low,2564,2529,NA,NA,1673,NA,993,1634,4786,5312,3021,NA,1417,NA
4/9/2015,Cat_3,Cat_1,NA,469,low,431,372,NA,NA,252,NA,93,147,760,960,562,NA,144,NA
4/9/2015,Cat_4,Cat_1,NA,42,low,312,154,NA,NA,64,NA,60,143,94,97,77,NA,32,NA
4/9/2015,Cat_1,Cat_10,NA,637,low,343,344,NA,NA,171,NA,140,761,775,978,462,NA,387,NA
4/9/2015,Cat_3,Cat_10,NA,251,low,246,247,NA,NA,85,NA,46,238,202,326,139,NA,166,NA
4/9/2015,Cat_4,Cat_10,NA,220,low,2220,805,NA,NA,247,NA,524,13506,649,998,392,NA,563,NA
4/9/2015,Cat_1,Cat_11,NA,27,low,NA,NA,NA,NA,41,NA,NA,NA,28,33,NA,NA,NA,NA
4/9/2015,Cat_1,Cat_2,NA,39051,high,24153,37207,NA,NA,7807,NA,12107,22906,94625,122560,49264,NA,20972,NA
4/9/2015,Cat_3,Cat_2,NA,7103,low,4448,7201,NA,NA,2077,NA,1703,4136,17194,21422,11025,NA,3901,NA
4/9/2015,Cat_4,Cat_2,NA,2238,low,20283,14405,NA,NA,8718,NA,10184,37087,30479,47435,15314,NA,18912,NA
4/9/2015,Cat_1,Cat_3,NA,2835,low,2338,2157,NA,NA,389,NA,935,1337,3822,4760,2645,NA,1076,NA
4/9/2015,Cat_3,Cat_3,NA,399,low,372,504,NA,NA,138,NA,132,238,833,849,554,NA,211,NA
4/9/2015,Cat_4,Cat_3,NA,406,low,2506,1745,NA,NA,157,NA,984,86846,802,1143,510,NA,619,NA
4/9/2015,Cat_1,Cat_4,NA,8502,low,7867,6140,NA,NA,2059,NA,2692,5347,11207,12970,6491,NA,4544,NA
4/9/2015,Cat_3,Cat_4,NA,688,low,837,643,NA,NA,237,NA,233,319,1102,1104,731,NA,501,NA
4/9/2015,Cat_4,Cat_4,NA,995,low,4380,2349,NA,NA,957,NA,2915,10893,2222,3331,1149,NA,1797,NA
4/9/2015,Cat_1,Cat_5,NA,46829,high,30934,43399,NA,NA,6864,NA,10963,29640,97164,107480,51074,NA,33514,NA
4/9/2015,Cat_3,Cat_5,NA,7205,low,5659,8684,NA,NA,1480,NA,1565,4848,14709,17830,10804,NA,4930,NA
4/9/2015,Cat_4,Cat_5,NA,1558,low,10661,6929,NA,NA,1350,NA,4535,24863,12974,14608,7023,NA,8357,NA
4/9/2015,Cat_1,Cat_6,NA,27,low,28,31,NA,NA,29,NA,NA,NA,32,27,NA,NA,NA,NA
4/9/2015,Cat_4,Cat_6,NA,NA,low,NA,NA,NA,NA,NA,NA,NA,28,56,59,NA,NA,NA,NA
4/9/2015,Cat_1,Cat_7,NA,22281,low,30868,19730,NA,NA,17752,NA,4536,14068,24130,32554,14408,NA,7249,NA
4/9/2015,Cat_3,Cat_7,NA,1442,low,3756,1790,NA,NA,9602,NA,232,753,1795,2372,1224,NA,409,NA
4/9/2015,Cat_4,Cat_7,NA,585,low,13198,1313,NA,NA,13210,NA,1417,4148,771,1324,426,NA,575,NA
4/9/2015,Cat_1,Cat_8,NA,97356,high,51742,62412,NA,NA,10422,NA,24239,62921,170553,210537,93229,NA,75176,NA
4/9/2015,Cat_3,Cat_8,NA,14712,low,7952,12076,NA,NA,2067,NA,2809,12705,31457,38379,21186,NA,13889,NA
4/9/2015,Cat_4,Cat_8,NA,5885,low,48873,37014,NA,NA,3610,NA,19622,96173,79390,104460,37214,NA,44063,NA
4/9/2015,Cat_1,Cat_9,NA,2354,low,2589,3922,NA,NA,732,NA,1167,2498,6047,7621,3919,NA,2074,NA
4/9/2015,Cat_3,Cat_9,NA,1996,low,673,4299,NA,NA,283,NA,1169,1514,3612,5341,3087,NA,1093,NA
4/9/2015,Cat_4,Cat_9,NA,3565,low,14153,11188,NA,NA,620,NA,10926,21902,9827,20011,4885,NA,3155,NA
4/10/2015,Cat_1,Cat_1,NA,3210,low,3091,2830,NA,NA,1582,NA,975,1240,4821,5497,3508,NA,1132,NA
4/10/2015,Cat_3,Cat_1,NA,525,low,381,576,NA,NA,324,NA,119,215,754,913,592,NA,163,NA
4/10/2015,Cat_4,Cat_1,NA,47,low,213,53,NA,NA,66,NA,48,57,96,125,98,NA,60,NA
4/10/2015,Cat_1,Cat_10,NA,691,low,482,839,NA,NA,1132,NA,136,775,932,1284,601,NA,417,NA
4/10/2015,Cat_3,Cat_10,NA,342,low,386,508,NA,NA,972,NA,110,295,408,624,221,NA,200,NA
4/10/2015,Cat_4,Cat_10,NA,256,low,2800,1854,NA,NA,3232,NA,809,11019,636,876,370,NA,545,NA
4/10/2015,Cat_1,Cat_11,NA,28,low,NA,NA,NA,NA,29,NA,NA,NA,28,27,NA,NA,NA,NA
4/10/2015,Cat_1,Cat_2,NA,43718,high,104008,45932,NA,NA,14479,NA,12318,21425,88570,108314,58628,NA,19197,NA
4/10/2015,Cat_3,Cat_2,NA,7372,low,17032,7363,NA,NA,2357,NA,1815,3779,16731,17217,11531,NA,3915,NA
4/10/2015,Cat_4,Cat_2,NA,3010,low,73803,32038,NA,NA,9042,NA,10775,31779,24650,38866,15136,NA,18150,NA
4/10/2015,Cat_1,Cat_3,NA,2383,low,7480,2650,NA,NA,1083,NA,733,666,2643,3016,1757,NA,644,NA
4/10/2015,Cat_3,Cat_3,NA,442,low,988,677,NA,NA,129,NA,59,106,613,736,368,NA,138,NA
4/10/2015,Cat_4,Cat_3,NA,198,low,6435,3148,NA,NA,197,NA,586,21554,523,856,291,NA,380,NA
4/10/2015,Cat_1,Cat_4,NA,6915,low,7779,5367,NA,NA,1734,NA,1971,4858,8687,11113,6142,NA,4372,NA
4/10/2015,Cat_3,Cat_4,NA,512,low,539,468,NA,NA,211,NA,192,359,797,937,484,NA,354,NA
4/10/2015,Cat_4,Cat_4,NA,1148,low,3976,2748,NA,NA,814,NA,2956,9404,2410,3557,1156,NA,1766,NA
4/10/2015,Cat_1,Cat_5,NA,51215,high,33714,47919,NA,NA,7788,NA,13333,31435,98536,123519,62456,NA,36014,NA
4/10/2015,Cat_3,Cat_5,NA,8047,low,5836,8219,NA,NA,1910,NA,1671,5742,19104,20056,11684,NA,5317,NA
4/10/2015,Cat_4,Cat_5,NA,1887,low,12216,7360,NA,NA,1379,NA,4676,26678,12900,16022,6754,NA,8693,NA
4/10/2015,Cat_1,Cat_6,NA,28,low,27,33,NA,NA,33,NA,NA,NA,27,32,NA,NA,NA,NA
4/10/2015,Cat_4,Cat_6,NA,NA,low,NA,NA,NA,NA,NA,NA,NA,45,48,63,NA,NA,NA,NA
4/10/2015,Cat_1,Cat_7,NA,22165,low,27895,22782,NA,NA,15840,NA,3849,9958,20532,33923,13133,NA,6349,NA
4/10/2015,Cat_3,Cat_7,NA,1713,low,3710,1897,NA,NA,9330,NA,239,342,1487,1970,972,NA,400,NA
4/10/2015,Cat_4,Cat_7,NA,501,low,12027,1218,NA,NA,16323,NA,1255,4077,743,1171,434,NA,465,NA
4/10/2015,Cat_1,Cat_8,NA,86933,high,46284,57648,NA,NA,9846,NA,22237,67432,171300,210434,87704,NA,80463,NA
4/10/2015,Cat_3,Cat_8,NA,13399,low,8304,12559,NA,NA,1978,NA,3197,11484,27767,35720,17688,NA,12084,NA
4/10/2015,Cat_4,Cat_8,NA,6380,low,48505,31149,NA,NA,3249,NA,20943,107218,76237,93923,36747,NA,49562,NA
4/10/2015,Cat_1,Cat_9,NA,2445,low,6359,4145,NA,NA,1289,NA,1027,2067,5510,6976,3060,NA,2029,NA
4/10/2015,Cat_3,Cat_9,NA,2084,low,1455,3585,NA,NA,300,NA,1188,1259,3346,4755,2658,NA,790,NA
4/10/2015,Cat_4,Cat_9,NA,3085,low,14869,12395,NA,NA,563,NA,6946,22876,11995,25220,5252,NA,3029,NA
4/11/2015,Cat_1,Cat_1,NA,2360,low,2608,2490,NA,NA,1688,NA,733,1230,3892,4047,2659,NA,1182,NA
4/11/2015,Cat_3,Cat_1,NA,611,low,561,650,NA,NA,279,NA,165,174,1090,1248,611,NA,118,NA
4/11/2015,Cat_4,Cat_1,NA,30,low,216,117,NA,NA,56,NA,44,75,125,150,106,NA,29,NA
4/11/2015,Cat_1,Cat_10,NA,758,low,515,829,NA,NA,1349,NA,135,544,797,1187,477,NA,360,NA
4/11/2015,Cat_3,Cat_10,NA,397,low,287,525,NA,NA,1221,NA,57,269,387,547,241,NA,175,NA
4/11/2015,Cat_4,Cat_10,NA,369,low,3410,2146,NA,NA,4402,NA,1004,12394,1143,1451,686,NA,543,NA
4/11/2015,Cat_1,Cat_11,NA,30,low,NA,NA,NA,NA,32,NA,NA,NA,44,41,NA,NA,NA,NA
4/11/2015,Cat_1,Cat_2,NA,36161,low,39687,32259,NA,NA,9245,NA,9216,19512,81948,98074,43356,NA,16338,NA
4/11/2015,Cat_3,Cat_2,NA,7357,low,7323,8699,NA,NA,2546,NA,1851,5100,20727,24424,11498,NA,3743,NA
4/11/2015,Cat_4,Cat_2,NA,2729,low,35989,20082,NA,NA,8046,NA,11206,44801,34152,48413,16566,NA,20169,NA
4/11/2015,Cat_1,Cat_3,NA,1221,low,2063,1231,NA,NA,459,NA,288,392,1596,1756,972,NA,398,NA
4/11/2015,Cat_3,Cat_3,NA,269,low,516,353,NA,NA,61,NA,83,135,428,498,332,NA,119,NA
4/11/2015,Cat_4,Cat_3,NA,202,low,1732,1178,NA,NA,94,NA,465,7618,563,828,428,NA,313,NA
4/11/2015,Cat_1,Cat_4,NA,6356,low,5296,4532,NA,NA,1188,NA,1505,3623,8024,10411,4783,NA,3742,NA
4/11/2015,Cat_3,Cat_4,NA,561,low,772,622,NA,NA,338,NA,180,342,847,1222,520,NA,479,NA
4/11/2015,Cat_4,Cat_4,NA,878,low,5421,2155,NA,NA,1111,NA,2693,10308,3028,4006,1623,NA,1954,NA
4/11/2015,Cat_1,Cat_5,NA,53299,low,30616,42712,NA,NA,7918,NA,11701,26959,95292,110408,57359,NA,29266,NA
4/11/2015,Cat_3,Cat_5,NA,11974,low,7946,11065,NA,NA,2253,NA,2576,7569,22634,27435,14062,NA,6150,NA
4/11/2015,Cat_4,Cat_5,NA,2206,low,12748,10289,NA,NA,2177,NA,6888,31041,16103,19117,8523,NA,10447,NA
4/11/2015,Cat_1,Cat_6,NA,31,low,31,31,NA,NA,29,NA,NA,NA,31,27,NA,NA,NA,NA
4/11/2015,Cat_4,Cat_6,NA,NA,low,NA,NA,NA,NA,NA,NA,NA,27,29,30,NA,NA,NA,NA
4/11/2015,Cat_1,Cat_7,NA,16879,low,24085,17368,NA,NA,13327,NA,3584,9136,18328,26727,12034,NA,5885,NA
4/11/2015,Cat_3,Cat_7,NA,1427,low,3555,1729,NA,NA,8159,NA,414,678,1824,2301,1209,NA,588,NA
4/11/2015,Cat_4,Cat_7,NA,345,low,11760,1156,NA,NA,16697,NA,1243,4327,928,1472,528,NA,613,NA
4/11/2015,Cat_1,Cat_8,NA,71815,high,37039,47401,NA,NA,9577,NA,17847,51349,130912,176172,80957,NA,53392,NA
4/11/2015,Cat_3,Cat_8,NA,17914,low,8551,14726,NA,NA,2666,NA,3108,12785,34696,41473,23251,NA,15199,NA
4/11/2015,Cat_4,Cat_8,NA,7072,low,55343,40541,NA,NA,3993,NA,24394,122155,91407,115905,41049,NA,55316,NA
4/11/2015,Cat_1,Cat_9,NA,1754,low,3178,4221,NA,NA,993,NA,972,2030,5380,7455,3336,NA,2276,NA
4/11/2015,Cat_3,Cat_9,NA,2665,low,1356,4769,NA,NA,468,NA,1487,1683,4199,5977,3195,NA,1560,NA
4/11/2015,Cat_4,Cat_9,NA,3720,low,18231,16140,NA,NA,569,NA,9738,21269,12253,26454,6286,NA,3941,NA
4/12/2015,Cat_1,Cat_1,NA,2751,low,1665,2073,NA,NA,1277,NA,664,1211,4250,5064,2227,NA,1252,NA
4/12/2015,Cat_3,Cat_1,NA,588,low,370,675,NA,NA,320,NA,166,282,948,1069,653,NA,201,NA
4/12/2015,Cat_4,Cat_1,NA,30,low,198,77,NA,NA,46,NA,61,140,65,119,63,NA,29,NA
4/12/2015,Cat_1,Cat_10,NA,706,low,630,927,NA,NA,1530,NA,167,552,942,1046,593,NA,259,NA
4/12/2015,Cat_3,Cat_10,NA,374,low,599,659,NA,NA,1207,NA,41,478,340,578,296,NA,203,NA
4/12/2015,Cat_4,Cat_10,NA,271,low,3537,2081,NA,NA,4973,NA,1080,13684,934,1494,402,NA,692,NA
4/12/2015,Cat_1,Cat_11,NA,32,low,NA,NA,NA,NA,31,NA,NA,NA,29,30,NA,NA,NA,NA
4/12/2015,Cat_1,Cat_2,NA,34275,low,21893,29765,NA,NA,8883,NA,7833,20908,84021,104551,50505,NA,16700,NA
4/12/2015,Cat_3,Cat_2,NA,7582,low,5447,7580,NA,NA,2705,NA,1787,4471,23043,24912,15313,NA,5172,NA
4/12/2015,Cat_4,Cat_2,NA,3126,low,24087,18570,NA,NA,8125,NA,10567,46723,36714,51439,18783,NA,20526,NA
4/12/2015,Cat_1,Cat_3,NA,988,low,1398,1034,NA,NA,353,NA,265,414,1608,1614,1120,NA,471,NA
4/12/2015,Cat_3,Cat_3,NA,223,low,206,335,NA,NA,76,NA,53,135,344,426,291,NA,149,NA
4/12/2015,Cat_4,Cat_3,NA,194,low,1084,854,NA,NA,136,NA,177,4991,885,1295,584,NA,258,NA
4/12/2015,Cat_1,Cat_4,NA,5434,low,4664,4194,NA,NA,1310,NA,1580,3618,7180,8760,4296,NA,3826,NA
4/12/2015,Cat_3,Cat_4,NA,756,low,875,641,NA,NA,248,NA,167,462,1219,1384,707,NA,398,NA
4/12/2015,Cat_4,Cat_4,NA,1261,low,3938,2321,NA,NA,1150,NA,2990,11846,3060,4728,1487,NA,2538,NA
4/12/2015,Cat_1,Cat_5,NA,45624,low,25633,40376,NA,NA,7156,NA,11613,29440,98796,106007,56723,NA,28348,NA
4/12/2015,Cat_3,Cat_5,NA,13507,low,7476,12143,NA,NA,2492,NA,2090,8082,25107,32114,17859,NA,6965,NA
4/12/2015,Cat_4,Cat_5,NA,1838,low,14472,10526,NA,NA,2182,NA,6479,35632,16114,24237,9091,NA,9782,NA
4/12/2015,Cat_1,Cat_6,NA,30,low,28,30,NA,NA,28,NA,NA,NA,32,29,NA,NA,NA,NA
4/12/2015,Cat_4,Cat_6,NA,NA,low,NA,NA,NA,NA,NA,NA,NA,29,30,29,NA,NA,NA,NA
4/12/2015,Cat_1,Cat_7,NA,18040,low,22963,17255,NA,NA,15069,NA,4486,9792,18761,27748,10906,NA,6267,NA
4/12/2015,Cat_3,Cat_7,NA,1697,low,3703,2068,NA,NA,8404,NA,207,729,1608,2608,1133,NA,644,NA
4/12/2015,Cat_4,Cat_7,NA,373,low,12042,1012,NA,NA,16289,NA,1279,4439,916,1729,434,NA,626,NA
4/12/2015,Cat_1,Cat_8,NA,80834,high,32200,52201,NA,NA,9064,NA,17996,50735,144642,170830,77912,NA,66681,NA
4/12/2015,Cat_3,Cat_8,NA,18146,low,8980,16486,NA,NA,3178,NA,3377,15193,39624,44090,21979,NA,16359,NA
4/12/2015,Cat_4,Cat_8,NA,8328,low,57209,41708,NA,NA,3280,NA,21858,127950,98441,116154,44993,NA,55405,NA
4/12/2015,Cat_1,Cat_9,NA,1959,low,2753,3449,NA,NA,890,NA,1087,2559,7248,8295,4007,NA,1967,NA
4/12/2015,Cat_3,Cat_9,NA,2703,low,1241,5364,NA,NA,420,NA,1362,2146,4456,7020,3518,NA,1251,NA
4/12/2015,Cat_4,Cat_9,NA,3332,low,16907,16474,NA,NA,834,NA,8405,23658,14912,29880,7321,NA,3858,NA
4/13/2015,Cat_1,Cat_1,NA,3397,low,2765,2959,NA,NA,1855,NA,1183,1817,4516,5796,2517,NA,1802,NA
4/13/2015,Cat_3,Cat_1,NA,446,low,374,452,NA,NA,289,NA,201,127,678,726,448,NA,117,NA
4/13/2015,Cat_4,Cat_1,NA,40,low,267,121,NA,NA,70,NA,32,177,61,59,44,NA,69,NA
4/13/2015,Cat_1,Cat_10,NA,567,low,466,650,NA,NA,1199,NA,247,351,598,814,348,NA,340,NA
4/13/2015,Cat_3,Cat_10,NA,222,low,175,382,NA,NA,953,NA,40,75,379,483,211,NA,97,NA
4/13/2015,Cat_4,Cat_10,NA,187,low,1638,1544,NA,NA,4334,NA,578,3572,925,1239,552,NA,460,NA
4/13/2015,Cat_1,Cat_11,NA,29,low,NA,NA,NA,NA,32,NA,NA,NA,30,30,NA,NA,NA,NA
4/13/2015,Cat_1,Cat_2,NA,46138,high,28621,38309,NA,NA,10717,NA,13217,24682,98331,119026,54929,NA,19503,NA
4/13/2015,Cat_3,Cat_2,NA,6825,low,4128,5979,NA,NA,1955,NA,1770,3799,17749,21094,10137,NA,3309,NA
4/13/2015,Cat_4,Cat_2,NA,2496,low,21390,15277,NA,NA,9195,NA,11164,33854,28513,48846,15628,NA,19548,NA
4/13/2015,Cat_1,Cat_3,NA,1814,low,1612,1396,NA,NA,462,NA,504,636,2438,3316,1740,NA,627,NA
4/13/2015,Cat_3,Cat_3,NA,272,low,303,403,NA,NA,56,NA,85,111,375,520,271,NA,157,NA
4/13/2015,Cat_4,Cat_3,NA,140,low,847,681,NA,NA,100,NA,239,4318,886,1226,650,NA,263,NA
4/13/2015,Cat_1,Cat_4,NA,8640,low,8192,5569,NA,NA,1799,NA,2290,4625,9623,12818,5725,NA,4233,NA
4/13/2015,Cat_3,Cat_4,NA,568,low,759,626,NA,NA,180,NA,160,476,714,877,468,NA,428,NA
4/13/2015,Cat_4,Cat_4,NA,1083,low,4666,2306,NA,NA,932,NA,2503,10599,2323,3758,1184,NA,2337,NA
4/13/2015,Cat_1,Cat_5,NA,65393,high,33871,54809,NA,NA,9174,NA,13682,36190,107575,140111,69209,NA,37964,NA
